source_game,target_game,group,struct,source_field,source_type,target_field,target_type,verdict,rule,detail
haloce_evolved,haloreach_mcc,effect_scenery,object_early_mover_obb_block,y0,real,y0,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_early_mover_obb_block,y1,real,y1,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_early_mover_obb_block,z0,real,z0,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_early_mover_obb_block,z1,real,z1,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,default function,struct,default function,struct,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,export name,string id,export name,string id,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,flags,long flags,flags,long flags,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,import name,string id,import name,string id,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,interpolation,block,interpolation,block,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,min value,real,min value,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,ranged interpolation name,string id,ranged interpolation name,string id,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,runtime interpolator index,long block index,runtime interpolator index,long block index,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,scale by,string id,scale by,string id,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_block,turn off with,string id,turn off with,string id,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_interpolation_block,acceleration,real,acceleration,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_interpolation_block,fraction,real,fraction,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_interpolation_block,interpolation mode,long enum,interpolation mode,long enum,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_interpolation_block,linear travel time,real,linear travel time,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_interpolation_block,spring c,real,spring c,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_function_interpolation_block,spring k,real,spring k,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_runtime_interpolator_functions_block,runtime interpolator to object function mapping,long integer,runtime interpolator to object function mapping,long integer,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_spawn_effects_block,campaign spawn effect,tag reference,campaign spawn effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_spawn_effects_block,multiplayer spawn effect,tag reference,multiplayer spawn effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,object_spawn_effects_block,survival spawn effect,tag reference,survival spawn effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,physics_force_function_struct,max velocity,real,max velocity,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,physics_force_function_struct,velocity to pressure,struct,velocity to pressure,struct,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_drag_properties_struct,angular damping,real,angular damping,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_drag_properties_struct,linear damping,real,linear damping,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_drag_properties_struct,pressure,struct,pressure,struct,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_drag_properties_struct,suction,struct,suction,struct,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_hull_surface_definition_block,drag,block,drag,block,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_hull_surface_definition_block,flags,word flags,flags,word flags,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_hull_surface_definition_block,marker name,string id,marker name,string id,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_hull_surface_definition_block,pad0,pad,pad0,pad,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_hull_surface_definition_block,radius,real,radius,real,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_material_override,drag,struct,drag,struct,identical,schema,
haloce_evolved,haloreach_mcc,effect_scenery,water_physics_material_override,material,string id,material,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,ai_equipment_trait_appearance_block,active camo setting,char enum,active camo setting,char enum,identical,schema,
haloce_evolved,haloreach_mcc,equipment,ai_equipment_trait_appearance_block,pad,pad,pad,pad,identical,schema,
haloce_evolved,haloreach_mcc,equipment,ai_equipment_traits_block,appearance traits,block,appearance traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,camera_obstruction_struct,cylinder fraction,real fraction,cylinder fraction,real fraction,identical,schema,
haloce_evolved,haloreach_mcc,equipment,camera_obstruction_struct,obstruction max inward accel,real,obstruction max inward accel,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,camera_obstruction_struct,obstruction max outward accel,real,obstruction max outward accel,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,camera_obstruction_struct,obstruction max velocity,real,obstruction max velocity,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,camera_obstruction_struct,obstruction return delay,real,obstruction return delay,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,camera_obstruction_struct,obstruction test angle,angle,obstruction test angle,angle,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_effect_with_threshold_block,effect,tag reference,effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_effect_with_threshold_block,energy adjustment,real,energy adjustment,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_effect_with_threshold_block,threshold energy burned,real,threshold energy burned,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,IWHBYDaddy,block,IWHBYDaddy,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,LKSHFDIJ,pad,LKSHFDIJ,pad,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,activate effect,tag reference,activate effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,activation animation,string id,activation animation,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,activation energy cost,real,activation energy cost,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,activation while disabled by player traits sound,tag reference,activation while disabled by player traits sound,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,active animation,string id,active animation,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,active energy rate,real,active energy rate,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,ai dialogue equipment type,string id,ai dialogue equipment type,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,ai trait field,block,ai trait field,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,ammo pack,block,ammo pack,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,awareness time,real,awareness time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,charges,short integer,charges,short integer,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,chud interface,tag reference,chud interface,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,cooldown time,real,cooldown time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,damage reporting type,char enum,damage reporting type,char enum,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,danger radius,real,danger radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,deactivate animation,string id,deactivate animation,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,deactivate effect,tag reference,deactivate effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,deactivation energy cost,real,deactivation energy cost,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,duration,real,duration,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,energy charged effect,tag reference,energy charged effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,energy recovery time,real,energy recovery time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,equipment_type_engineer_shields_block,block,equipment_type_engineer_shields_block,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,equipment_type_special_move_block,block,equipment_type_special_move_block,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,first person custom animation,string id,first person custom animation,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,forced primary change color,real argb color,forced primary change color,real argb color,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,forced secondary change color,real argb color,forced secondary change color,real argb color,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,health pack,block,health pack,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,hologram,block,hologram,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,inactive energy rate,real,inactive energy rate,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,invincibility mode,block,invincibility mode,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,item,struct,item,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,jet pack,block,jet pack,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,laser designation,block,laser designation,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,looping effect,tag reference,looping effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,min deployment distance,real,min deployment distance,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,minimum activation energy,real,minimum activation energy,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,motion tracker noise,block,moition tracker noise,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,movement speed domain,real,movement speed domain,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,movement speed to energy rate,struct,movement speed to energy rate,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,multiplayer powerup,block,multiplayer powerup,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,object noise adjustment,char integer,object noise adjustment,char integer,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,override camera,block,override camera,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,phantom volume activation time,real,phantom volume activation time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,pickup sound,tag reference,pickup sound,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,player trait field,block,player trait field,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,power fist,block,power fist,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,proximity mine,block,proximity mine,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,repulsor field,block,repulsor field,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,shapeshifter,block,shapeshifter,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,showme,block,showme,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,spawner,block,spawner,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,special weapon,block,special weapon,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,sprint,block,sprint,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,super jump,block,super jump,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,tree of life,block,tree of life,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,unit stow marker name,string id,unit stow marker name,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_struct_definition#0,warmup time,real,warmup time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_ai_trait_field_block,active ai equipment traits,block,active ai equipment traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_ai_trait_field_block,inactive ai equipment traits,block,inactive ai equipment traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_ammo_pack_block,energy change per clip added,real,energy change per clip added,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_daddy_block,child object,tag reference,child object,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_daddy_block,shield damage to energy scale,real,shield damage to energy scale,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_daddy_block,visibility flags,long flags,visibility flags,long flags,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_engineer_shields_block,flags,long flags,flags,long flags,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_engineer_shields_block,radius,real,radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_engineer_shields_block,shield name,string id,shield name,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_health_pack_block,health given over energy used,struct,health given over energy used,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,attached effect marker,string id,attached effect marker,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,attached effect primary scale,string id,attached effect primary scale,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,attached effect secondary scale,string id,attached effect secondary scale,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,attached effect,tag reference,attached effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,creation effect,tag reference,creation effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,destruction effect,tag reference,destruction effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,havok filter group,long enum,havok filter group,long enum,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,hologram duration,real,hologram duration,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,shimmer bullet ping,real,shimmer bullet ping,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,shimmer decrease rate,real,shimmer decrease rate,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_hologram_block,shimmer to camo function,struct,shimmer to camo function,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,active vertical velocity damping,struct,active vertical velocity damping,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,ai melee reflect damage,tag reference,ai melee reflect damage,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,invincibility material pad,pad,invincibility material pad,pad,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,invincibility material type,short integer,invincibility material type,short integer,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,invincibility material,string id,invincibility material,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,loop-invincibility shield name,string id,loop-invincibility shield name,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,maximum vertical velocity,real,maximum vertical velocity,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,override collision damage,tag reference,override collision damage,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,player melee reflect damage,tag reference,player melee reflect damage,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,post-invincibility shield name,string id,post-invincibility shield name,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,post-invincibility time to shield level function,struct,post-invincibility time to shield level function,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,shield max recharge level,real,shield max recharge level,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,shield recharge rate,real,shield recharge rate,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_invincibility_block_struct#34,threshold effects,block,threshold effects,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_jet_pack_block,airborne acceleration scale,real,airborne acceleration scale,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_jet_pack_block,grounded acceleration magnitude,real,grounded acceleration magnitude,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_jet_pack_block,landing anticipation time,real,landing anticipation time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_jet_pack_block,negative velocity acceleration scale,real,negative velocity acceleration scale,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_jet_pack_block,thrust attack time,real,thrust attack time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_jet_pack_block,thrust decay time,real,thrust decay time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_jet_pack_block,thrust to acceleration function,struct,thrust to acceleration function,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_laser_designation_block,unused,real,unused,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_motion_tracker_noise_block,arm time,real,arm time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_motion_tracker_noise_block,flash radius,real,flash radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_motion_tracker_noise_block,noise count,long integer,noise count,long integer,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_motion_tracker_noise_block,noise radius,real,noise radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_multiplayer_powerup_block,flavor,long enum,flavor,long enum,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_player_trait_field_block,active player traits,block,active player traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_player_trait_field_block,inactive player traits,block,inactive player traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_player_trait_field_block,radius,real,radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_power_fist_block,clang damage,tag reference,clang damage,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_power_fist_block,clang response,tag reference,clang response,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_power_fist_block,melee damage,tag reference,melee damage,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_power_fist_block,melee response,tag reference,melee response,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_proximity_mine_block,arm time,real,arm time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_proximity_mine_block,explosion damage effect,tag reference,explosion damage effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_proximity_mine_block,explosion effect,tag reference,explosion effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_proximity_mine_block,self destruct time,real,self destruct time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_proximity_mine_block,trigger time,real,trigger time,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_proximity_mine_block,trigger velocity,real,trigger velocity,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_repulsor_field_block,flags,long flags,flags,long flags,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_repulsor_field_block,power,real,power,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_repulsor_field_block,radius,real,radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_shapeshifter_block,active permutation name,string id,active permutation name,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_shapeshifter_block,inactive permutation name,string id,inactive permutation name,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_shapeshifter_block,region name,string id,region name,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_showme_block,showme radius,real,showme radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_spawner_block,LSJ,pad,LSJ,pad,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_spawner_block,spawn area radius,real,spawn area radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_spawner_block,spawn radius,real,spawn radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_spawner_block,spawn velocity,real,spawn velocity,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_spawner_block,spawn z offset,real,spawn z offset,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_spawner_block,spawned effect,tag reference,spawned effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_spawner_block,spawned object,tag reference,spawned object,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_spawner_block,type,short enum,type,short enum,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_special_move_block,backward,string id,backward,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_special_move_block,forward,string id,forward,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_special_move_block,left,string id,left,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_special_move_block,right,string id,right,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_special_weapon_block,weapon,tag reference,weapon,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_sprint_block,,,haha,pad,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_sprint_block,flags padding,pad,,,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_super_jump_block,energy to jump,struct,energy to jump,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_treeoflife_block,flags,long flags,flags,long flags,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_treeoflife_block,origin marker,string id,origin marker,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,equipment_type_treeoflife_block,radius,real,radius,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,game_engine_player_traits_block,appearance traits,block,appearance traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,game_engine_player_traits_block,movement traits,block,movement traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,game_engine_player_traits_block,sensor traits,block,sensor traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,game_engine_player_traits_block,shield traits,block,shield traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,game_engine_player_traits_block,weapon traits,block,weapon traits,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,gamepad_stick_info_block,F,pad,F,pad,identical,schema,
haloce_evolved,haloreach_mcc,equipment,gamepad_stick_info_block,input mapping function,block,input mapping function,block,identical,schema,
haloce_evolved,haloreach_mcc,equipment,gamepad_stick_info_block,input shape,char enum,input shape,char enum,identical,schema,
haloce_evolved,haloreach_mcc,equipment,gamepad_stick_info_block,peg max angular velocity,angle,peg max angular velocity,angle,identical,schema,
haloce_evolved,haloreach_mcc,equipment,gamepad_stick_info_block,peg threshold,real fraction,peg threshold,real fraction,identical,schema,
haloce_evolved,haloreach_mcc,equipment,gamepad_stick_info_block,pegged scale,real point 2d,pegged scale,real point 2d,identical,schema,
haloce_evolved,haloreach_mcc,equipment,gamepad_stick_info_block,pegged time,real point 2d,pegged time,real point 2d,identical,schema,
haloce_evolved,haloreach_mcc,equipment,global_object_attachment_block,DPKP,pad,DPKP,pad,identical,schema,
haloce_evolved,haloreach_mcc,equipment,global_object_attachment_block,change color,char enum,change color,char enum,identical,schema,
haloce_evolved,haloreach_mcc,equipment,global_object_attachment_block,flags,byte flags,flags,byte flags,identical,schema,
haloce_evolved,haloreach_mcc,equipment,global_object_attachment_block,primary scale,string id,primary scale,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,global_object_attachment_block,secondary scale,string id,secondary scale,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,global_object_attachment_block,type,tag reference,type,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,input_mapping_function_block,function,struct,function,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,detonating effect,tag reference,detonating effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,detonation delay,real bounds,detonation delay,real bounds,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,detonation effect,tag reference,detonation effect,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,ground scale,real,ground scale,real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,grounded friction settings,tag reference,grounded friction settings,tag reference,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,huge unit (armed),real,huge unit (armed),real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,huge unit (stowed),real,huge unit (stowed),real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,large unit (armed),real,large unit (armed),real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,large unit (stowed),real,large unit (stowed),real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,medium unit (armed),real,medium unit (armed),real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,medium unit (stowed),real,medium unit (stowed),real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,notify empty msg,string id,notify empty msg,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,notify overheated message,string id,notify overheated message,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,object,struct,object,struct,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,picked up msg,string id,picked up msg,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,pickup message (dual),string id,pickup message (dual),string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,pickup message,string id,pickup message,string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,private use font icon (dual),long integer,private use font icon (dual),long integer,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,private use font icon,long integer,private use font icon,long integer,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,small unit (armed),real,small unit (armed),real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,small unit (stowed),real,small unit (stowed),real,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,swap message (dual),string id,swap message (dual),string id,identical,schema,
haloce_evolved,haloreach_mcc,equipment,item_struct_definition,swap message,string id,swap message,string id,identical,schema,
